file,display_name,corpus,operation_name,error,timestamp
/app/archive/역사기록/1980/19850503_1985 청주지구 지도교수초청 조찬기도회/metadata_19850503_1985 청주지구 지도교수초청 조찬기도회.json,metadata_19850503_1985 청주지구 지도교수초청 조찬기도회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.800845
/app/archive/역사기록/1980/19851005_엑스플로85 대구지역 설명회 및 조찬기도회/metadata_19851005_엑스플로85 대구지역 설명회 및 조찬기도회.json,metadata_19851005_엑스플로85 대구지역 설명회 및 조찬기도회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.800895
/app/archive/역사기록/1980/19850826_1985 전국 간사 수련회/metadata_19850826_1985 전국 간사 수련회.json,metadata_19850826_1985 전국 간사 수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.800946
/app/archive/역사기록/1980/19850522_1985 죠쉬 맥도웰 순회 강연/metadata_19850522_1985 죠쉬 맥도웰 순회 강연.json,metadata_19850522_1985 죠쉬 맥도웰 순회 강연.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.800988
/app/archive/역사기록/1980/19850729_1985 전국 고등학생 여름수련회/metadata_19850729_1985 전국 고등학생 여름수련회.json,metadata_19850729_1985 전국 고등학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.801033
/app/archive/역사기록/1980/19850628_1985 AIA 야구팀 방한/metadata_19850628_1985 AIA 야구팀 방한.json,metadata_19850628_1985 AIA 야구팀 방한.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.801083
/app/archive/역사기록/1980/19841226_1984 전국 간사가족 수련회/metadata_19841226_1984 전국 간사가족 수련회.json,metadata_19841226_1984 전국 간사가족 수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.801214
/app/archive/역사기록/1980/19850520_1985 한일 목회자 교회 성장 연수회/metadata_19850520_1985 한일 목회자 교회 성장 연수회.json,metadata_19850520_1985 한일 목회자 교회 성장 연수회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.801267
/app/archive/역사기록/1980/19851031_엑스플로85 대학부 회장단 설명회/metadata_19851031_엑스플로85 대학부 회장단 설명회.json,metadata_19851031_엑스플로85 대학부 회장단 설명회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.801837
/app/archive/역사기록/1980/19860804_1986 전국 나사렛 여름수련회/metadata_19860804_1986 전국 나사렛 여름수련회.json,metadata_19860804_1986 전국 나사렛 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.801882
/app/archive/역사기록/1980/19841231_1985 전국 나사렛 원단금식수련회/metadata_19841231_1985 전국 나사렛 원단금식수련회.json,metadata_19841231_1985 전국 나사렛 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.801933
/app/archive/역사기록/1980/19860224_1986 HCCC LTC/metadata_19860224_1986 HCCC LTC.json,metadata_19860224_1986 HCCC LTC.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.801982
/app/archive/역사기록/1980/19860622_1986 AIA 남자 농구팀 방한/metadata_19860622_1986 AIA 남자 농구팀 방한.json,metadata_19860622_1986 AIA 남자 농구팀 방한.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.802227
/app/archive/역사기록/1980/19850114_1985 HCCC LTC/metadata_19850114_1985 HCCC LTC.json,metadata_19850114_1985 HCCC LTC.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.802280
/app/archive/역사기록/1980/19850708_1985 전국 대학생 여름수련회/metadata_19850708_1985 전국 대학생 여름수련회.json,metadata_19850708_1985 전국 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.802491
/app/archive/역사기록/1980/19851001_1985 HCCC 홈커밍데이/metadata_19851001_1985 HCCC 홈커밍데이.json,metadata_19851001_1985 HCCC 홈커밍데이.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.807618
/app/archive/역사기록/1980/19851114_1985 나사렛형제들 추수감사예배/metadata_19851114_1985 나사렛형제들 추수감사예배.json,metadata_19851114_1985 나사렛형제들 추수감사예배.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.809928
/app/archive/역사기록/1980/19851228_엑스플로85/metadata_19851228_엑스플로85.json,metadata_19851228_엑스플로85.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.811155
/app/archive/역사기록/1980/19851225_1985 HCCC 졸업여행/metadata_19851225_1985 HCCC 졸업여행.json,metadata_19851225_1985 HCCC 졸업여행.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.820472
/app/archive/역사기록/1980/19850923_1985 서울지구 LTC/metadata_19850923_1985 서울지구 LTC.json,metadata_19850923_1985 서울지구 LTC.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.820549
/app/archive/역사기록/1980/19860503_1986 서울지구 고려대 예수대동제/metadata_19860503_1986 서울지구 고려대 예수대동제.json,metadata_19860503_1986 서울지구 고려대 예수대동제.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.820597
/app/archive/역사기록/1980/19860215_1986 나사렛형제들 전국 회장단 모임/metadata_19860215_1986 나사렛형제들 전국 회장단 모임.json,metadata_19860215_1986 나사렛형제들 전국 회장단 모임.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.821052
/app/archive/역사기록/1980/19860730_1986 의료봉사/metadata_19860730_1986 의료봉사.json,metadata_19860730_1986 의료봉사.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.821131
/app/archive/역사기록/1980/19861009_한국CCC 창립 28주년 체육대회/metadata_19861009_한국CCC 창립 28주년 체육대회.json,metadata_19861009_한국CCC 창립 28주년 체육대회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.821164
/app/archive/역사기록/1980/19860831_1986 서울지구 총순장단 수련회/metadata_19860831_1986 서울지구 총순장단 수련회.json,metadata_19860831_1986 서울지구 총순장단 수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.821459
/app/archive/역사기록/1980/19851231_1986 전국 나사렛 원단금식수련회/metadata_19851231_1986 전국 나사렛 원단금식수련회.json,metadata_19851231_1986 전국 나사렛 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.822650
/app/archive/역사기록/1980/19851004_엑스플로85 부산지역 설명회 및 조찬기도회/metadata_19851004_엑스플로85 부산지역 설명회 및 조찬기도회.json,metadata_19851004_엑스플로85 부산지역 설명회 및 조찬기도회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.842139
/app/archive/역사기록/1980/19851224_1985 나사렛형제들 성탄축하예배/metadata_19851224_1985 나사렛형제들 성탄축하예배.json,metadata_19851224_1985 나사렛형제들 성탄축하예배.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.842203
/app/archive/역사기록/1980/19860728_1986 전국 고등학생 여름수련회/metadata_19860728_1986 전국 고등학생 여름수련회.json,metadata_19860728_1986 전국 고등학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.842294
/app/archive/역사기록/1980/19850805_1985 전국 나사렛 여름수련회/metadata_19850805_1985 전국 나사렛 여름수련회.json,metadata_19850805_1985 전국 나사렛 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.842956
/app/archive/역사기록/1980/19850820_1985 서울지구 순장수련회/metadata_19850820_1985 서울지구 순장수련회.json,metadata_19850820_1985 서울지구 순장수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:55:28.844632
/app/archive/역사기록/1980/19861212_1986 KBS 공개토론회 오늘의 기독교를 생각한다/metadata_19861212_1986 KBS 공개토론회 오늘의 기독교를 생각한다.json,metadata_19861212_1986 KBS 공개토론회 오늘의 기독교를 생각한다.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.830077
/app/archive/역사기록/1980/19880726_1988 전국 고등학생 여름수련회/metadata_19880726_1988 전국 고등학생 여름수련회.json,metadata_19880726_1988 전국 고등학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.883836
/app/archive/역사기록/1980/19871217_1987 나사렛형제들 성탄축하예배/metadata_19871217_1987 나사렛형제들 성탄축하예배.json,metadata_19871217_1987 나사렛형제들 성탄축하예배.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.884079
/app/archive/역사기록/1980/19880704_1988 전국 대학생 여름수련회/metadata_19880704_1988 전국 대학생 여름수련회.json,metadata_19880704_1988 전국 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.884190
/app/archive/역사기록/1980/19871207_크리스천 엠버시 창립/metadata_19871207_크리스천 엠버시 창립.json,metadata_19871207_크리스천 엠버시 창립.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.884265
/app/archive/역사기록/1980/19871205_GCTC 07기 수료/metadata_19871205_GCTC 07기 수료.json,metadata_19871205_GCTC 07기 수료.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.884323
/app/archive/역사기록/1980/19880803_1988 전국 나사렛 여름수련회/metadata_19880803_1988 전국 나사렛 여름수련회.json,metadata_19880803_1988 전국 나사렛 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.885534
/app/archive/역사기록/1980/19861223_1986 홍콩 비젼 트립/metadata_19861223_1986 홍콩 비젼 트립.json,metadata_19861223_1986 홍콩 비젼 트립.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.885591
/app/archive/역사기록/1980/19880526_1988 오월 생명의 잔치/metadata_19880526_1988 오월 생명의 잔치.json,metadata_19880526_1988 오월 생명의 잔치.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.885642
/app/archive/역사기록/1980/19881226_1989 대학생 원단금식수련회/metadata_19881226_1989 대학생 원단금식수련회.json,metadata_19881226_1989 대학생 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.885812
/app/archive/역사기록/1980/19861231_1987 전국 나사렛 원단금식수련회/metadata_19861231_1987 전국 나사렛 원단금식수련회.json,metadata_19861231_1987 전국 나사렛 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.885870
/app/archive/역사기록/1980/19871029_1987 추계 신앙강좌/metadata_19871029_1987 추계 신앙강좌.json,metadata_19871029_1987 추계 신앙강좌.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.885943
/app/archive/역사기록/1980/19870727_1987 전국 나사렛 여름수련회/metadata_19870727_1987 전국 나사렛 여름수련회.json,metadata_19870727_1987 전국 나사렛 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886003
/app/archive/역사기록/1980/19881012_1988 크로스로드 숭의여대 공연/metadata_19881012_1988 크로스로드 숭의여대 공연.json,metadata_19881012_1988 크로스로드 숭의여대 공연.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886055
/app/archive/역사기록/1980/19870706_1987 전국 대학생 여름수련회/metadata_19870706_1987 전국 대학생 여름수련회.json,metadata_19870706_1987 전국 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886101
/app/archive/역사기록/1980/19880105_1988 전국 고등학생 원단금식수련회/metadata_19880105_1988 전국 고등학생 원단금식수련회.json,metadata_19880105_1988 전국 고등학생 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886146
/app/archive/역사기록/1980/19880810_1988 가정선교원 가정생활 세미나/metadata_19880810_1988 가정선교원 가정생활 세미나.json,metadata_19880810_1988 가정선교원 가정생활 세미나.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886189
/app/archive/역사기록/1980/19870327_1987 서울지구 신입생 환영예배/metadata_19870327_1987 서울지구 신입생 환영예배.json,metadata_19870327_1987 서울지구 신입생 환영예배.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886255
/app/archive/역사기록/1980/19880711_1988 AIA 여자 배구팀 방한/metadata_19880711_1988 AIA 여자 배구팀 방한.json,metadata_19880711_1988 AIA 여자 배구팀 방한.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886336
/app/archive/역사기록/1980/19861218_1986 나사렛형제들 성탄축하예배/metadata_19861218_1986 나사렛형제들 성탄축하예배.json,metadata_19861218_1986 나사렛형제들 성탄축하예배.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886423
/app/archive/역사기록/1980/19871121_1987 HCCC 추수감사예배/metadata_19871121_1987 HCCC 추수감사예배.json,metadata_19871121_1987 HCCC 추수감사예배.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886483
/app/archive/역사기록/1980/19881210_GCTC 08기 수료/metadata_19881210_GCTC 08기 수료.json,metadata_19881210_GCTC 08기 수료.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886533
/app/archive/역사기록/1980/19861206_GCTC 06기 수료/metadata_19861206_GCTC 06기 수료.json,metadata_19861206_GCTC 06기 수료.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886583
/app/archive/역사기록/1980/19880629_동아시아CCC 본부 싱가포르로 이전/metadata_19880629_동아시아CCC 본부 싱가포르로 이전.json,metadata_19880629_동아시아CCC 본부 싱가포르로 이전.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886619
/app/archive/역사기록/1980/19870506_선교사 파송 - 조용성/metadata_19870506_선교사 파송 - 조용성.json,metadata_19870506_선교사 파송 - 조용성.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886664
/app/archive/역사기록/1980/19880104_1988 제2회 동계 선교세미나/metadata_19880104_1988 제2회 동계 선교세미나.json,metadata_19880104_1988 제2회 동계 선교세미나.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886703
/app/archive/역사기록/1980/19880308_1988 NLTC 평신도 지도자훈련/metadata_19880308_1988 NLTC 평신도 지도자훈련.json,metadata_19880308_1988 NLTC 평신도 지도자훈련.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886749
/app/archive/역사기록/1980/19870927_GCTC 08기 OT/metadata_19870927_GCTC 08기 OT.json,metadata_19870927_GCTC 08기 OT.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886800
/app/archive/역사기록/1980/19871102_1987 교회경영 세미나/metadata_19871102_1987 교회경영 세미나.json,metadata_19871102_1987 교회경영 세미나.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886841
/app/archive/역사기록/1980/19870728_1987 전국 고등학생 여름수련회/metadata_19870728_1987 전국 고등학생 여름수련회.json,metadata_19870728_1987 전국 고등학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886894
/app/archive/역사기록/1980/19870919_찬양팀 크로스로드(Cross Road) 창단 공연/metadata_19870919_찬양팀 크로스로드(Cross Road) 창단 공연.json,metadata_19870919_찬양팀 크로스로드(Cross Road) 창단 공연.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886934
/app/archive/역사기록/1980/19870101_스포츠선교부 창립/metadata_19870101_스포츠선교부 창립.json,metadata_19870101_스포츠선교부 창립.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.886990
/app/archive/역사기록/1980/19870203_1987 전국 간사 수련회/metadata_19870203_1987 전국 간사 수련회.json,metadata_19870203_1987 전국 간사 수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.887043
/app/archive/역사기록/1980/19861116_1986 나사렛형제들 직장인 초청 전도집회/metadata_19861116_1986 나사렛형제들 직장인 초청 전도집회.json,metadata_19861116_1986 나사렛형제들 직장인 초청 전도집회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.887081
/app/archive/역사기록/1980/19870206_1987 후원자 초청의 밤/metadata_19870206_1987 후원자 초청의 밤.json,metadata_19870206_1987 후원자 초청의 밤.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.887136
/app/archive/역사기록/1980/19870817_1987 재미 나사렛형제들 전국대회/metadata_19870817_1987 재미 나사렛형제들 전국대회.json,metadata_19870817_1987 재미 나사렛형제들 전국대회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.887199
/app/archive/역사기록/1980/19871230_1988 전국 나사렛 원단금식수련회/metadata_19871230_1988 전국 나사렛 원단금식수련회.json,metadata_19871230_1988 전국 나사렛 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.894403
/app/archive/역사기록/1980/19880905_1988 성경봉송 릴레이/metadata_19880905_1988 성경봉송 릴레이.json,metadata_19880905_1988 성경봉송 릴레이.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.899124
/app/archive/역사기록/1980/19871227_1988 대학생 원단금식수련회/metadata_19871227_1988 대학생 원단금식수련회.json,metadata_19871227_1988 대학생 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.899297
/app/archive/역사기록/1980/19880223_1988 HCCC LTC/metadata_19880223_1988 HCCC LTC.json,metadata_19880223_1988 HCCC LTC.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.899345
/app/archive/역사기록/1980/19870223_1987 HCCC LTC/metadata_19870223_1987 HCCC LTC.json,metadata_19870223_1987 HCCC LTC.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.899796
/app/archive/역사기록/1980/19880502_1988 동아시아CCC 간사 수련회/metadata_19880502_1988 동아시아CCC 간사 수련회.json,metadata_19880502_1988 동아시아CCC 간사 수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.912968
/app/archive/역사기록/1980/19861227_1987 대학생 원단금식수련회/metadata_19861227_1987 대학생 원단금식수련회.json,metadata_19861227_1987 대학생 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.913255
/app/archive/역사기록/1980/19871031_1987 HCCC 고등학생을 위한 초청 합창제/metadata_19871031_1987 HCCC 고등학생을 위한 초청 합창제.json,metadata_19871031_1987 HCCC 고등학생을 위한 초청 합창제.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:56:28.917285
/app/archive/역사기록/1980/19891231_1990 전국 나사렛 원단금식수련회/metadata_19891231_1990 전국 나사렛 원단금식수련회.json,metadata_19891231_1990 전국 나사렛 원단금식수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:57:28.933703
/app/archive/역사기록/1990/19900702_1990 전국 대학생 여름수련회/metadata_19900702_1990 전국 대학생 여름수련회.json,metadata_19900702_1990 전국 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:57:28.950815
/app/archive/역사기록/1990/19910722_1991 전국 청소년 여름수련회/metadata_19910722_1991 전국 청소년 여름수련회.json,metadata_19910722_1991 전국 청소년 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:57:28.950915
/app/archive/역사기록/1980/19890809_1989 재미 나사렛형제들 전국대회/metadata_19890809_1989 재미 나사렛형제들 전국대회.json,metadata_19890809_1989 재미 나사렛형제들 전국대회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:57:28.951788
/app/archive/역사기록/1990/19910901_1991 전국 총순장단 모임/metadata_19910901_1991 전국 총순장단 모임.json,metadata_19910901_1991 전국 총순장단 모임.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:57:28.951862
/app/archive/역사기록/1980/19890703_1989 지역별 대학생 여름수련회/metadata_19890703_1989 지역별 대학생 여름수련회.json,metadata_19890703_1989 지역별 대학생 여름수련회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:57:28.952046
/app/archive/역사기록/1990/19910222_1991 제3회 신입생을 위한 대학생활 안내/metadata_19910222_1991 제3회 신입생을 위한 대학생활 안내.json,metadata_19910222_1991 제3회 신입생을 위한 대학생활 안내.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:57:28.952137
/app/archive/역사기록/1990/19910209_1991 제3회 신입생을 위한 대학생활 안내를 위한 기도회/metadata_19910209_1991 제3회 신입생을 위한 대학생활 안내를 위한 기도회.json,metadata_19910209_1991 제3회 신입생을 위한 대학생활 안내를 위한 기도회.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:57:28.952211
/app/archive/역사기록/1990/19910114_1991 제4회 동계 선교세미나/metadata_19910114_1991 제4회 동계 선교세미나.json,metadata_19910114_1991 제4회 동계 선교세미나.json,fileSearchStores/ccc-sp39ygty7ddk,,"HTTPConnectionPool(host='localhost', port=8000): Read timed out. (read timeout=60)",2025-12-10T03:57:28.952312
